course,DFWINC,daysregb4classstart,numaddlcourses,YearsofCollege,is_repeating_course,workingfulltime
ACCT100,1,66,2,2,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,56,2,2,0,0
ACCT100,1,98,2,1,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,175,2,2,0,0
ACCT100,1,243,2,2,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,56,2,2,0,0
ACCT100,1,56,2,2,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,55,2,2,0,0
ACCT100,1,38,2,2,0,0
ACCT100,1,113,2,2,0,0
ACCT100,1,166,2,1,0,0
ACCT100,1,16,2,3,0,0
ACCT100,1,163,2,2,0,0
ACCT100,1,55,2,2,0,0
ACCT100,1,16,2,3,0,0
ACCT100,1,6,3,1,0,0
ACCT100,1,61,5,1,0,0
ACCT100,1,52,1,2,0,0
ACCT100,1,17,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,72,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,26,1,2,0,0
ACCT100,1,41,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,144,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,59,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,45,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,41,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,127,1,2,0,0
ACCT100,1,12,1,2,0,0
ACCT100,1,46,1,2,0,0
ACCT100,1,46,1,1,0,0
ACCT100,1,15,1,2,0,0
ACCT100,1,46,1,2,0,0
ACCT100,1,207,1,2,0,0
ACCT100,1,34,1,2,0,0
ACCT100,1,72,2,2,0,0
ACCT100,1,9,3,2,0,0
ACCT100,1,43,3,2,0,0
ACCT100,1,70,5,2,0,0
ACCT100,1,57,5,2,0,0
ACCT100,1,182,6,2,0,0
ACCT100,1,182,6,2,0,0
ACCT100,1,182,6,2,0,0
ACCT100,1,56,0,1,0,0
ACCT100,1,25,0,2,0,0
ACCT100,1,25,0,1,0,0
ACCT100,1,25,0,1,0,0
ACCT100,1,25,0,2,0,0
ACCT100,1,25,0,1,0,0
ACCT100,1,25,0,2,0,0
ACCT100,1,25,0,1,0,0
ACCT100,1,12,0,2,0,0
ACCT100,1,12,0,2,0,0
ACCT100,1,30,1,2,0,0
ACCT100,1,98,1,2,0,0
ACCT100,1,193,1,2,0,0
ACCT100,1,154,2,2,0,0
ACCT100,1,18,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,18,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,9,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,9,2,2,0,0
ACCT100,1,18,2,1,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,53,5,2,0,0
ACCT100,1,11,0,2,0,0
ACCT100,1,11,0,2,0,0
ACCT100,1,92,1,2,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,11,1,2,0,0
ACCT100,1,11,1,2,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,19,1,2,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,20,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,11,1,2,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,105,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,52,1,1,0,0
ACCT100,1,190,2,2,0,0
ACCT100,1,72,2,2,0,0
ACCT100,1,13,2,2,0,0
ACCT100,1,33,3,2,0,0
ACCT100,1,34,3,2,0,0
ACCT100,1,47,3,3,0,0
ACCT100,1,37,3,1,0,0
ACCT100,1,74,3,2,0,0
ACCT100,1,28,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,53,4,2,0,0
ACCT100,1,69,4,2,0,0
ACCT100,1,35,4,2,0,0
ACCT100,1,138,4,2,0,0
ACCT100,1,68,5,3,0,0
ACCT100,1,68,5,3,0,0
ACCT100,1,95,5,2,0,0
ACCT100,1,21,1,1,0,0
ACCT100,1,1,1,2,0,0
ACCT100,1,0,1,2,0,0
ACCT100,1,12,1,1,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,113,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,146,2,2,0,0
ACCT100,1,53,3,1,0,0
ACCT100,1,20,3,1,0,0
ACCT100,1,28,3,1,0,0
ACCT100,1,28,3,1,0,0
ACCT100,1,53,3,1,0,0
ACCT100,1,67,3,2,0,0
ACCT100,1,53,3,1,0,0
ACCT100,1,28,3,1,0,0
ACCT100,1,28,3,1,0,0
ACCT100,1,53,3,1,0,0
ACCT100,1,28,3,1,0,0
ACCT100,1,96,4,2,0,0
ACCT100,1,259,4,2,0,0
ACCT100,1,50,4,2,0,0
ACCT100,1,50,4,2,0,0
ACCT100,1,28,4,3,0,0
ACCT100,1,20,5,1,0,0
ACCT100,1,130,5,2,0,0
ACCT100,1,55,1,1,0,0
ACCT100,1,27,1,1,0,0
ACCT100,1,109,1,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,42,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,54,2,1,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,6,2,1,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,64,2,1,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,6,2,1,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,29,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,37,2,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,59,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,130,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,55,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,59,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,55,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,55,4,1,0,0
ACCT100,1,44,4,3,0,0
ACCT100,1,107,4,2,0,0
ACCT100,1,302,5,2,0,0
ACCT100,1,140,5,2,0,0
ACCT100,1,307,5,2,0,0
ACCT100,1,22,6,3,0,0
ACCT100,1,64,8,1,0,0
ACCT100,1,615,1,1,0,0
ACCT100,1,45,1,2,0,0
ACCT100,1,615,1,1,0,0
ACCT100,1,2,1,1,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,615,2,2,0,0
ACCT100,1,25,3,2,0,0
ACCT100,1,0,3,0,0,0
ACCT100,1,176,3,2,0,0
ACCT100,1,246,3,3,0,0
ACCT100,1,3,3,2,0,0
ACCT100,1,121,3,2,0,0
ACCT100,1,3,3,2,0,0
ACCT100,1,85,3,3,0,0
ACCT100,1,246,3,3,0,0
ACCT100,1,85,3,3,0,0
ACCT100,1,129,3,2,0,0
ACCT100,1,123,3,2,0,0
ACCT100,1,3,3,2,0,0
ACCT100,1,246,3,3,0,0
ACCT100,1,197,3,2,0,0
ACCT100,1,205,3,2,0,0
ACCT100,1,27,3,2,0,0
ACCT100,1,53,3,2,0,0
ACCT100,1,77,3,2,0,0
ACCT100,1,131,3,2,0,0
ACCT100,1,96,3,2,0,0
ACCT100,1,52,3,2,0,0
ACCT100,1,26,3,3,0,0
ACCT100,1,86,3,2,0,0
ACCT100,1,129,3,2,0,0
ACCT100,1,169,3,2,0,0
ACCT100,1,187,3,2,0,0
ACCT100,1,72,3,2,0,0
ACCT100,1,143,3,2,0,0
ACCT100,1,143,3,2,0,0
ACCT100,1,262,3,2,0,0
ACCT100,1,111,3,2,0,0
ACCT100,1,98,3,2,0,0
ACCT100,1,262,3,1,0,0
ACCT100,1,276,5,2,0,0
ACCT100,1,0,1,2,0,0
ACCT100,1,72,1,2,0,0
ACCT100,1,67,1,2,0,0
ACCT100,1,7,2,2,0,0
ACCT100,1,52,2,2,0,0
ACCT100,1,114,2,2,0,0
ACCT100,1,122,2,2,0,0
ACCT100,1,16,2,2,0,0
ACCT100,1,129,2,2,0,0
ACCT100,1,74,2,2,0,0
ACCT100,1,52,2,3,0,0
ACCT100,1,74,2,2,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,60,2,2,0,0
ACCT100,1,74,2,2,0,0
ACCT100,1,50,2,2,0,0
ACCT100,1,16,2,2,0,0
ACCT100,1,85,2,2,0,0
ACCT100,1,64,2,3,0,0
ACCT100,1,70,2,2,0,0
ACCT100,1,50,2,2,0,0
ACCT100,1,47,2,2,0,0
ACCT100,1,73,2,2,0,0
ACCT100,1,175,2,2,0,0
ACCT100,1,66,2,2,0,0
ACCT100,1,120,2,2,0,0
ACCT100,1,74,2,2,0,0
ACCT100,1,60,2,3,0,0
ACCT100,1,200,2,2,0,0
ACCT100,1,238,2,2,0,0
ACCT100,1,168,2,2,0,0
ACCT100,1,108,2,3,0,0
ACCT100,1,8,2,2,0,0
ACCT100,1,108,2,2,0,0
ACCT100,1,98,2,2,0,0
ACCT100,1,24,2,2,0,0
ACCT100,1,55,2,2,0,0
ACCT100,1,55,2,2,0,0
ACCT100,1,69,3,2,0,0
ACCT100,1,71,3,2,0,0
ACCT100,1,69,3,2,0,0
ACCT100,1,65,3,2,0,0
ACCT100,1,161,6,2,0,0
ACCT100,1,160,6,0,0,0
ACCT100,1,0,1,2,0,0
ACCT100,1,93,1,2,0,0
ACCT100,1,60,1,2,0,0
ACCT100,1,61,1,3,0,0
ACCT100,1,9,1,3,0,0
ACCT100,1,110,1,2,0,0
ACCT100,1,98,1,2,0,0
ACCT100,1,55,1,2,0,0
ACCT100,1,46,1,2,0,0
ACCT100,1,10,1,3,0,0
ACCT100,1,72,1,2,0,0
ACCT100,1,101,1,2,0,0
ACCT100,1,62,1,3,0,0
ACCT100,1,64,1,2,0,0
ACCT100,1,25,2,2,0,0
ACCT100,1,97,2,2,0,0
ACCT100,1,7,2,2,0,0
ACCT100,1,59,3,2,0,0
ACCT100,1,32,5,2,0,0
ACCT100,1,19,0,2,0,0
ACCT100,1,13,0,1,0,0
ACCT100,1,13,0,2,0,0
ACCT100,1,19,0,2,0,0
ACCT100,1,26,0,1,0,0
ACCT100,1,68,1,1,0,0
ACCT100,1,19,2,1,0,0
ACCT100,1,231,2,2,0,0
ACCT100,1,26,2,2,0,0
ACCT100,1,42,2,3,0,0
ACCT100,1,114,2,2,0,0
ACCT100,1,114,2,2,0,0
ACCT100,1,41,2,2,0,0
ACCT100,1,71,3,2,0,0
ACCT100,1,31,3,1,0,0
ACCT100,1,36,4,2,0,0
ACCT100,1,9,5,2,0,0
ACCT100,1,47,2,2,0,0
ACCT100,1,23,2,2,0,0
ACCT100,1,46,2,3,0,0
ACCT100,1,30,2,2,0,0
ACCT100,1,28,2,2,0,0
ACCT100,1,46,2,3,0,0
ACCT100,1,46,2,3,0,0
ACCT100,1,46,2,3,0,0
ACCT100,1,175,3,2,0,0
ACCT100,1,1,3,2,0,0
ACCT100,1,33,3,2,0,0
ACCT100,1,117,3,2,0,0
ACCT100,1,25,3,3,0,0
ACCT100,1,13,3,2,0,0
ACCT100,1,19,3,2,0,0
ACCT100,1,8,3,2,0,0
ACCT100,1,50,3,2,0,0
ACCT100,1,45,3,1,0,0
ACCT100,1,22,3,2,0,0
ACCT100,1,29,3,2,0,0
ACCT100,1,22,3,2,0,0
ACCT100,1,18,3,2,0,0
ACCT100,1,52,4,2,0,0
ACCT100,1,61,4,2,0,0
ACCT100,1,22,4,2,0,0
ACCT100,1,162,4,2,0,0
ACCT100,1,76,4,2,0,0
ACCT100,1,111,10,1,0,0
ACCT100,1,47,2,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,195,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,37,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,77,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,99,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,56,3,2,0,0
ACCT100,1,136,3,2,0,0
ACCT100,1,18,3,1,0,0
ACCT100,1,10,3,3,0,0
ACCT100,1,238,4,2,0,0
ACCT100,1,28,4,3,0,0
ACCT100,1,28,4,2,0,0
ACCT100,1,34,4,3,0,0
ACCT100,1,33,4,2,0,0
ACCT100,1,172,4,2,0,0
ACCT100,1,82,5,3,0,0
ACCT100,1,51,10,2,0,0
ACCT100,1,0,1,2,0,0
ACCT100,1,59,1,2,0,0
ACCT100,1,6,1,2,0,0
ACCT100,1,1,1,2,0,0
ACCT100,1,6,1,1,0,0
ACCT100,1,20,2,2,0,0
ACCT100,1,20,2,2,0,0
ACCT100,1,9,2,2,0,0
ACCT100,1,20,2,2,0,0
ACCT100,1,20,2,2,0,0
ACCT100,1,52,2,2,0,0
ACCT100,1,16,2,1,0,0
ACCT100,1,48,3,2,0,0
ACCT100,1,46,3,2,0,0
ACCT100,1,46,3,3,0,0
ACCT100,1,73,4,1,0,0
ACCT100,1,76,4,3,0,0
ACCT100,1,305,4,2,0,0
ACCT100,1,42,4,3,0,0
ACCT100,1,88,4,2,0,0
ACCT100,1,305,4,1,0,0
ACCT100,1,120,4,2,0,0
ACCT100,1,73,4,2,0,0
ACCT100,1,59,4,2,0,0
ACCT100,1,20,4,2,0,0
ACCT100,1,18,1,2,0,0
ACCT100,1,622,1,1,0,0
ACCT100,1,0,1,3,0,0
ACCT100,1,622,1,1,0,0
ACCT100,1,95,1,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,38,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,3,2,1,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,622,2,2,0,0
ACCT100,1,128,3,2,0,0
ACCT100,1,55,3,3,0,0
ACCT100,1,270,3,2,0,0
ACCT100,1,101,3,2,0,0
ACCT100,1,146,3,2,0,0
ACCT100,1,38,3,2,0,0
ACCT100,1,64,3,2,0,0
ACCT100,1,79,3,2,0,0
ACCT100,1,281,3,2,0,0
ACCT100,1,65,3,2,0,0
ACCT100,1,187,3,2,0,0
ACCT100,1,128,3,2,0,0
ACCT100,1,74,3,2,0,0
ACCT100,1,100,3,2,0,0
ACCT100,1,100,3,2,0,0
ACCT100,1,102,3,3,0,0
ACCT100,1,90,3,2,0,0
ACCT100,1,74,3,3,0,0
ACCT100,1,102,3,2,0,0
ACCT100,1,99,3,3,0,0
ACCT100,1,111,3,2,0,0
ACCT100,1,126,3,2,0,0
ACCT100,1,281,3,1,0,0
ACCT100,1,306,3,2,0,0
ACCT100,1,177,3,2,0,0
ACCT100,1,74,3,3,0,0
ACCT100,1,102,3,3,0,0
ACCT100,1,57,3,2,0,0
ACCT100,1,74,3,2,0,0
ACCT100,1,29,3,2,0,0
ACCT100,1,29,3,2,0,0
ACCT100,1,130,5,2,0,0
ACCT100,1,72,1,2,0,0
ACCT100,1,256,2,2,0,0
ACCT100,1,77,2,2,0,0
ACCT100,1,256,2,2,0,0
ACCT100,1,77,2,2,0,0
ACCT100,1,256,2,2,0,0
ACCT100,1,64,2,2,0,0
ACCT100,1,256,2,2,0,0
ACCT100,1,77,2,2,0,0
ACCT100,1,126,2,2,0,0
ACCT100,1,111,2,2,0,0
ACCT100,1,74,2,2,0,0
ACCT100,1,256,2,2,0,0
ACCT100,1,77,2,2,0,0
ACCT100,1,39,2,2,0,0
ACCT100,1,111,2,2,0,0
ACCT100,1,111,2,2,0,0
ACCT100,1,111,2,2,0,0
ACCT100,1,76,2,2,0,0
ACCT100,1,111,2,2,0,0
ACCT100,1,41,2,2,0,0
ACCT100,1,143,2,2,0,0
ACCT100,1,126,2,2,0,0
ACCT100,1,39,2,2,0,0
ACCT100,1,74,2,2,0,0
ACCT100,1,200,2,0,0,0
ACCT100,1,202,2,2,0,0
ACCT100,1,264,2,3,0,0
ACCT100,1,200,2,0,0,0
ACCT100,1,202,2,2,0,0
ACCT100,1,75,2,2,0,0
ACCT100,1,58,6,2,0,0
ACCT100,1,173,6,2,0,0
ACCT100,1,172,6,0,0,0
ACCT100,1,37,7,2,0,0
ACCT100,1,41,7,3,0,0
ACCT100,1,305,1,2,0,0
ACCT100,1,305,1,2,0,0
ACCT100,1,119,1,2,0,0
ACCT100,1,6,1,2,0,0
ACCT100,1,11,1,3,0,0
ACCT100,1,46,1,2,0,0
ACCT100,1,31,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,157,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,145,1,2,0,0
ACCT100,1,35,1,1,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,278,1,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,69,1,3,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,166,2,2,0,0
ACCT100,1,46,3,2,0,0
ACCT100,1,124,4,2,0,0
ACCT100,1,38,5,2,0,0
ACCT100,1,42,6,2,0,0
ACCT100,1,66,0,2,0,0
ACCT100,1,112,0,2,0,0
ACCT100,1,160,1,2,0,0
ACCT100,1,206,1,1,0,0
ACCT100,1,206,1,2,0,0
ACCT100,1,74,1,2,0,0
ACCT100,1,206,1,2,0,0
ACCT100,1,206,1,2,0,0
ACCT100,1,206,1,1,0,0
ACCT100,1,53,1,2,0,0
ACCT100,1,206,1,2,0,0
ACCT100,1,75,1,2,0,0
ACCT100,1,31,2,2,0,0
ACCT100,1,70,2,2,0,0
ACCT100,1,56,2,2,0,0
ACCT100,1,131,3,1,0,0
ACCT100,1,95,3,2,0,0
ACCT100,1,170,4,2,0,0
ACCT100,1,44,4,3,0,0
ACCT100,1,187,4,2,0,0
ACCT100,1,73,5,3,0,0
ACCT100,1,73,5,2,0,0
ACCT100,1,200,5,2,0,0
ACCT100,1,16,0,2,0,0
ACCT100,1,14,0,1,0,0
ACCT100,1,6,1,1,0,0
ACCT100,1,39,1,1,0,0
ACCT100,1,10,1,1,0,0
ACCT100,1,34,2,2,0,0
ACCT100,1,46,2,2,0,0
ACCT100,1,47,2,2,0,0
ACCT100,1,46,2,2,0,0
ACCT100,1,25,3,1,0,0
ACCT100,1,117,3,2,0,0
ACCT100,1,55,3,2,0,0
ACCT100,1,65,3,3,0,0
ACCT100,1,90,3,2,0,0
ACCT100,1,82,3,2,0,0
ACCT100,1,134,4,2,0,0
ACCT100,1,53,4,2,0,0
ACCT100,1,74,5,2,0,0
ACCT100,1,40,3,1,0,0
ACCT100,1,8,1,1,0,0
ACCT100,1,4,1,1,0,0
ACCT100,1,106,2,2,0,0
ACCT100,1,120,3,2,0,0
ACCT100,1,138,4,2,0,0
ACCT100,1,41,4,1,0,0
ACCT100,1,97,4,2,0,0
ACCT100,1,221,4,2,0,0
ACCT100,1,106,5,2,0,0
ACCT100,1,66,5,2,0,0
ACCT100,1,22,5,2,0,0
ACCT100,1,19,1,1,0,0
ACCT100,1,7,1,1,0,0
ACCT100,1,57,2,2,0,0
ACCT100,1,57,2,2,0,0
ACCT100,1,0,3,1,0,0
ACCT100,1,44,3,2,0,0
ACCT100,1,73,3,2,0,0
ACCT100,1,0,3,1,0,0
ACCT100,1,74,3,2,0,0
ACCT100,1,92,3,2,0,0
ACCT100,1,40,3,2,0,0
ACCT100,1,238,4,2,0,0
ACCT100,1,76,4,2,0,0
ACCT100,1,56,4,2,0,0
ACCT100,1,76,4,2,0,0
ACCT100,1,26,5,2,0,0
ACCT100,1,629,1,1,0,0
ACCT100,1,109,1,2,0,0
ACCT100,1,71,1,2,0,0
ACCT100,1,36,1,1,0,0
ACCT100,1,629,1,1,0,0
ACCT100,1,2,1,1,0,0
